0:3.510542392730713:62.19306182861328:0:00:12.366097
1:3.7663097381591797:59.28387451171875:0:00:19.695993
2:10.41495132446289:46.19118118286133:0:00:22.670442
3:3.9155819416046143:55.9002571105957:0:00:25.321735
4:3.6909477710723877:44.56165313720703:0:00:26.387059
5:4.347492218017578:52.94477844238281:0:00:30.028577
6:3.6511154174804688:47.29869842529297:0:00:30.725236
7:2.9487409591674805:41.40370559692383:0:00:31.542211
8:2.7472448348999023:34.415916442871094:0:00:33.598753
9:2.758688449859619:45.30550765991211:0:00:34.974254
10:2.440018892288208:32.89684295654297:0:00:35.680150
11:2.530076503753662:28.41575813293457:0:00:39.283386
12:2.2309539318084717:23.167619705200195:0:00:41.677584
13:2.1509623527526855:27.057010650634766:0:00:42.945233
14:2.405820846557617:27.938631057739258:0:00:43.850443
15:2.2464418411254883:30.37201499938965:0:00:44.847407
16:1.9324471950531006:31.02859115600586:0:00:45.625595
17:2.0747604370117188:22.61170196533203:0:00:46.314996
18:1.970312237739563:39.790550231933594:0:00:47.711287
19:2.123750686645508:33.42007064819336:0:00:48.513137
20:2.1391522884368896:22.251134872436523:0:00:49.411599
21:1.7827845811843872:21.273880004882812:0:00:50.619696
22:1.823844075202942:25.416845321655273:0:00:55.189537
23:1.7747852802276611:18.049148559570312:0:00:55.881328
24:1.5165386199951172:18.967987060546875:0:00:57.022716
25:1.7162926197052002:33.29096984863281:0:00:57.901321
26:1.6414564847946167:29.253175735473633:0:00:58.767841
27:1.5138530731201172:20.312641143798828:0:00:59.530329
28:1.6553151607513428:28.84720230102539:0:01:00.911769
29:1.7232919931411743:22.534244537353516:0:01:01.574173
30:1.6495769023895264:18.504161834716797:0:01:02.388303
31:1.6364240646362305:16.638477325439453:0:01:03.167131
32:1.4993700981140137:19.366043090820312:0:01:05.583715
33:1.6314795017242432:24.27218246459961:0:01:06.248606
34:1.428612232208252:17.45784568786621:0:01:07.093504
35:1.5397963523864746:22.627384185791016:0:01:07.797520
36:1.3126630783081055:16.031509399414062:0:01:08.493986
37:1.4170732498168945:19.989410400390625:0:01:10.482805
38:1.5494465827941895:22.407913208007812:0:01:11.172259
39:1.4565812349319458:30.98004722595215:0:01:11.835221
40:1.2298935651779175:25.024747848510742:0:01:12.583241
41:1.2766228914260864:21.45515251159668:0:01:13.246288
42:1.4620347023010254:19.698835372924805:0:01:14.130166
43:1.3434832096099854:21.53931427001953:0:01:15.088655
44:1.2160446643829346:30.7537841796875:0:01:15.812470
45:1.2046642303466797:30.89556884765625:0:01:16.473355
46:1.2490578889846802:17.64399528503418:0:01:17.146566
47:1.1105270385742188:20.271764755249023:0:01:17.874275
48:1.0275486707687378:17.654226303100586:0:01:18.766826
49:1.038725733757019:15.347776412963867:0:01:19.511999
50:1.1725788116455078:17.866504669189453:0:01:21.728293
51:1.0476677417755127:14.820524215698242:0:01:22.504417
52:1.02760648727417:19.198898315429688:0:01:23.945964
53:1.043323278427124:17.33193588256836:0:01:25.127673
54:1.0184799432754517:20.600126266479492:0:01:25.783424
55:1.0289651155471802:22.126483917236328:0:01:26.465665
56:1.022497534751892:16.57305908203125:0:01:27.146269
57:0.8989031314849854:20.753456115722656:0:01:27.920889
58:1.2965869903564453:42.919677734375:0:01:28.587799
59:0.9480847716331482:13.336759567260742:0:01:29.462358
60:1.1561965942382812:15.030832290649414:0:01:30.579496
61:1.1202744245529175:16.81568717956543:0:01:31.329599
62:1.056671142578125:17.80339241027832:0:01:32.056169
63:0.9592016339302063:15.147335052490234:0:01:32.914801
64:0.9892802238464355:28.727922439575195:0:01:33.612592
65:0.9343955516815186:18.724750518798828:0:01:34.265686
66:0.9045575857162476:17.861427307128906:0:01:35.216515
67:0.8766646385192871:8.559520721435547:0:01:35.935217
68:0.9162322282791138:13.897216796875:0:01:38.040639
69:0.9507957696914673:17.94608497619629:0:01:38.879254
70:0.8322131633758545:13.143211364746094:0:01:39.588355
71:1.1280757188796997:17.970537185668945:0:01:40.321807
72:1.179903268814087:15.78696346282959:0:01:41.206440
73:0.9114198088645935:12.994294166564941:0:01:42.015216
74:0.893162727355957:14.546065330505371:0:01:42.751064
75:0.8070354461669922:15.82475471496582:0:01:43.636790
76:0.9429447054862976:20.693458557128906:0:01:44.330280
77:0.8594372272491455:16.081056594848633:0:01:45.018480
78:0.8979319334030151:15.151942253112793:0:01:45.841960
79:0.8947589993476868:25.882827758789062:0:01:46.637499
80:0.9735559821128845:16.789644241333008:0:01:47.399597
81:0.9962269067764282:14.69174861907959:0:01:48.239939
82:1.0335122346878052:16.16005516052246:0:01:49.015137
83:0.889426589012146:19.25909423828125:0:01:49.706466
84:0.8716506958007812:11.974845886230469:0:01:50.542632
85:0.8521735668182373:34.78311538696289:0:01:51.420138
86:0.843189001083374:11.187650680541992:0:01:52.090282
87:0.8993744254112244:16.294025421142578:0:01:52.918065
88:0.8599342107772827:20.801111221313477:0:01:53.720473
89:0.8828903436660767:16.702083587646484:0:01:54.408695
90:0.9580816030502319:12.716495513916016:0:01:55.079344
91:0.9112399220466614:11.857754707336426:0:01:55.768695
92:0.9028657674789429:14.054141998291016:0:01:56.608383
93:0.7941116690635681:18.889022827148438:0:01:57.369936
94:0.9223244190216064:9.636894226074219:0:01:58.034836
95:0.9581458568572998:19.812612533569336:0:01:58.872100
96:1.0881567001342773:22.573028564453125:0:01:59.762744
97:1.1054672002792358:21.411943435668945:0:02:00.522873
98:1.2651121616363525:13.237637519836426:0:02:01.357997
99:0.8992995023727417:19.154489517211914:0:02:02.180798
100:0.984784722328186:14.417917251586914:0:02:02.846053
101:0.8095296621322632:30.94855308532715:0:02:03.734880
102:0.8313225507736206:20.251785278320312:0:02:04.622246
103:0.9248201847076416:16.879005432128906:0:02:05.357030
104:0.9119033813476562:19.235715866088867:0:02:06.337406
105:0.9691462516784668:27.57236671447754:0:02:07.068243
106:0.7969697713851929:14.074566841125488:0:02:07.722239
107:0.7846128940582275:16.348207473754883:0:02:08.386976
108:0.9108995199203491:20.96323585510254:0:02:09.106614
109:0.72395920753479:13.900650978088379:0:02:09.942399
110:0.8609902858734131:19.595157623291016:0:02:10.696644
111:0.8973811268806458:30.00011444091797:0:02:11.402444
112:0.8466334939002991:15.82636547088623:0:02:12.117119
113:0.9676811695098877:21.335651397705078:0:02:12.779441
114:0.8585927486419678:18.948640823364258:0:02:13.720068
115:0.8540083169937134:21.087614059448242:0:02:14.443813
116:0.9094300270080566:30.990489959716797:0:02:15.154572
117:0.965968132019043:29.484195709228516:0:02:15.986378
118:0.9325070381164551:23.537841796875:0:02:16.764307
119:0.7519142031669617:15.773555755615234:0:02:17.486301
120:0.8281615972518921:27.070648193359375:0:02:18.183249
121:0.812043309211731:15.222399711608887:0:02:18.848027
122:0.8846660852432251:21.960874557495117:0:02:19.708017
123:0.815528154373169:21.539138793945312:0:02:20.485538
124:1.0174098014831543:11.204303741455078:0:02:21.193610
125:0.9896705150604248:17.247331619262695:0:02:22.053942
126:1.0772026777267456:15.959373474121094:0:02:22.859571
127:1.0652554035186768:14.626733779907227:0:02:23.537520
128:0.8313626050949097:21.75759506225586:0:02:24.256367
129:0.8435417413711548:16.37517738342285:0:02:24.919582
130:0.7407577037811279:24.108537673950195:0:02:25.747222
131:0.7669426202774048:11.638907432556152:0:02:26.590185
132:0.8185049891471863:22.47308349609375:0:02:27.276465
133:0.8714908957481384:17.560287475585938:0:02:28.099228
134:0.902328610420227:19.388715744018555:0:02:28.924482
135:0.7973423004150391:15.675849914550781:0:02:29.643233
136:0.7310775518417358:15.46069049835205:0:02:30.436307
137:0.664891242980957:16.80504035949707:0:02:31.232617
138:0.7413169145584106:17.830129623413086:0:02:32.100745
139:0.9061577320098877:15.75718879699707:0:02:32.831542
140:0.7318975329399109:13.406486511230469:0:02:33.532158
